,id,user,text,retweet_count,location,latitude,longitude,country
33,889500541889511425,HazCag21,'RT @AztecaTrece: #FerihaMx: \xc2\xbfFeriha fue capaz de contarle su verdad a Emir? \xf0\x9f\x98\x93 Da clic y desc\xc3\xbabrelo: https://t.co/IjFfgJkKSO https://t.co/aQ\xe2\x80\xa6',10,'Chile',-35.675147,-71.542969,Chile
34,889499592521396224,Veronicacalde19,'RT @AztecaTrece: #FerihaMx: \xc2\xbfFeriha fue capaz de contarle su verdad a Emir? \xf0\x9f\x98\x93 Da clic y desc\xc3\xbabrelo: https://t.co/IjFfgJkKSO https://t.co/aQ\xe2\x80\xa6',10,'M\xc3\xa9xico',45.5049376,-122.6252431, USA
35,889498995730657281,AztecaTrece,'#FerihaMx: \xc2\xbfFeriha fue capaz de contarle su verdad a Emir? \xf0\x9f\x98\x93 Da clic y desc\xc3\xbabrelo: https://t.co/IjFfgJkKSO https://t.co/aQ1VIUrPnE',10,'M\xc3\xa9xico',45.5049376,-122.6252431, USA
36,889493602635833344,esthelitaxto,'RT @SeriesTurcasMex: \xc2\xa1 Poco a poco las mentiras de Feriha se van descubriendo! Hoy en #FerihaMx por @AztecaTrece de Lun a Vie 7:45.pm a 9:3\xe2\x80\xa6',9,'',,,
37,889486278550577152,sol_ecita1000,'RT @SeriesTurcasMex: \xc2\xa1 Poco a poco las mentiras de Feriha se van descubriendo! Hoy en #FerihaMx por @AztecaTrece de Lun a Vie 7:45.pm a 9:3\xe2\x80\xa6',9,'M\xc3\xa9xico',45.5049376,-122.6252431, USA
38,889475715476881409,rous_ferm,'RT @SeriesTurcasMex: \xc2\xa1 Poco a poco las mentiras de Feriha se van descubriendo! Hoy en #FerihaMx por @AztecaTrece de Lun a Vie 7:45.pm a 9:3\xe2\x80\xa6',9,'CDMX',19.4326077,-99.133208, Mexico
39,889474527721390080,soldb5,'RT @SeriesTurcasMex: \xc2\xa1 Poco a poco las mentiras de Feriha se van descubriendo! Hoy en #FerihaMx por @AztecaTrece de Lun a Vie 7:45.pm a 9:3\xe2\x80\xa6',9,'En un rinc\xc3\xb3n de alma...',,,
40,889473885803913216,nenamildrethbm,'RT @SeriesTurcasMex: \xc2\xa1 Poco a poco las mentiras de Feriha se van descubriendo! Hoy en #FerihaMx por @AztecaTrece de Lun a Vie 7:45.pm a 9:3\xe2\x80\xa6',9,'',,,
41,889473158922764289,SeriesTurcasMex,'\xc2\xa1 Poco a poco las mentiras de Feriha se van descubriendo! Hoy en #FerihaMx por @AztecaTrece de Lun a Vie 7:45.pm a\xe2\x80\xa6 https://t.co/f8lxKEM4UW',9,'M\xc3\xa9xico',45.5049376,-122.6252431, USA
42,889397387827044352,Kerenquispe1,"'RT @AztecaTrece: La cara de felicidad de Feriha, \xc2\xa1su amor est\xc3\xa1 vivo y bien! #FerihaMx https://t.co/mRYbPIXNx2'",35,'',,,
43,889396041161814016,FanUtanmazlar,"'RT @AztecaTrece: La cara de felicidad de Feriha, \xc2\xa1su amor est\xc3\xa1 vivo y bien! #FerihaMx https://t.co/mRYbPIXNx2'",35,'',,,
44,889361492331569152,PalomaresErika,'RT @JonathanMM_: Esta imagen de Feriha dice todo cuando no amas a alguien de coraz\xc3\xb3n. #FerihaMx @AztecaTrece https://t.co/maduG41L7C',32,'',,,
45,889361389675962370,PalomaresErika,'RT @JonathanMM_: #FerihaMx: es la mejor telenovela turca que pudo traer @Azteca. Los felicito https://t.co/0SRgMd4Ff1',43,'',,,
